Year,cpi,ccpi,indprod,unemp,intrate,m3,oil_price,country_id
2015-12,0.3,0.8,1.3,10.2,-0.1895,4.694883559,38.00545455,FR
2016-01,0.3,0.9,1.1,10.3,-0.2226,5.117911327,30.6995,FR
2016-02,-0.1,0.7,-1.3,10.4,-0.246,5.166132895,32.1815,FR
2016-03,-0.1,0.7,-1.4,10.2,-0.3076,5.061771437,38.21045455,FR
2016-04,-0.1,0.6,1.3,10.1,-0.3412,4.769022352,41.58333333,FR
2016-05,0.1,0.6,-0.9,10.0,-0.348,5.00394603,46.74238095,FR
2016-06,0.3,0.6,-0.8,10.0,-0.3559,5.040890823,48.24727273,FR
2016-07,0.4,0.6,0.5,9.8,-0.3688,5.037639104,44.95190476,FR
2016-08,0.4,0.5,1.9,9.9,-0.3697,4.917121353,45.84304348,FR
2016-09,0.5,0.7,-1.3,9.9,-0.3714,5.058887521,46.56772727,FR
2016-10,0.5,0.6,-1.0,10.1,-0.3714,4.529910697,49.52238095,FR
2016-11,0.7,0.6,3.3,10.1,-0.3728,4.668224256,44.73409091,FR
2016-12,0.8,0.4,-1.7,10.0,-0.3704,4.953740107,53.3085,FR
2017-01,1.6,0.7,-0.6,9.7,-0.3713,4.881148835,54.57666667,FR
2017-02,1.4,0.3,0.6,9.6,-0.3718,4.695190063,54.8695,FR
2017-03,1.4,0.5,1.7,9.6,-0.3724,5.298033884,51.58913043,FR
2017-04,1.4,0.6,-1.0,9.5,-0.3724,4.876497539,52.30789474,FR
2017-05,0.9,0.5,2.4,9.5,-0.3732,4.871397639,50.32652174,FR
2017-06,0.8,0.6,-1.0,9.5,-0.3728,5.014316682,46.36818182,FR
2017-07,0.8,0.6,0.5,9.6,-0.3728,4.616046744,48.47857143,FR
2017-08,1.0,0.6,0.2,9.5,-0.372,5.069234404,51.70434783,FR
2017-09,1.1,0.6,0.4,9.3,-0.3721,5.063846309,56.15285714,FR
2017-10,1.2,0.6,1.4,9.1,-0.3723,5.04051753,57.50772727,FR
2017-11,1.2,0.6,-0.4,9.0,-0.3716,4.901994892,62.71409091,FR
2017-12,1.2,0.6,1.0,9.0,-0.3687,4.603423677,64.37368421,FR
2018-01,1.5,1.0,-3.0,9.2,-0.3688,4.54273538,69.07727273,FR
2018-02,1.3,0.8,-0.5,9.3,-0.3696,4.202258653,65.3175,FR
2018-03,1.7,1.0,1.5,9.3,-0.3706,3.577250131,66.01666667,FR
2018-04,1.8,0.9,0.6,9.2,-0.3717,3.90572231,72.106,FR
2018-05,2.3,1.1,-1.5,9.1,-0.3708,4.005180679,76.9752381,FR
2018-06,2.3,0.8,1.8,9.0,-0.3703,4.344482034,74.4047619,FR
2018-07,2.6,1.0,-0.5,9.0,-0.3697,3.996516833,74.25409091,FR
2018-08,2.6,1.0,0.4,8.9,-0.3696,3.55103013,72.52826087,FR
2018-09,2.5,0.7,-1.1,8.8,-0.371,3.550206154,78.891,FR
2018-10,2.5,0.8,1.1,8.8,-0.3697,3.805187918,81.03217391,FR
2018-11,2.2,0.7,-1.1,8.8,-0.3688,3.803691723,64.74818182,FR
2018-12,1.9,0.6,1.7,8.8,-0.3671,4.167967465,57.36235294,FR
2019-01,1.4,0.6,-0.1,8.8,-0.3664,3.834442919,59.40954545,FR
2019-02,1.6,0.6,0.6,8.7,-0.3677,4.256151153,63.9605,FR
2019-03,1.3,0.3,-0.2,8.7,-0.3675,4.663481327,66.13857143,FR
2019-04,1.5,0.5,0.2,8.5,-0.3673,4.855357197,71.23333333,FR
2019-05,1.1,0.3,0.8,8.5,-0.369,4.920102568,71.31772727,FR
2019-06,1.4,0.7,-2.2,8.5,-0.3848,4.621350747,64.2205,FR
2019-07,1.3,0.7,0.3,8.4,-0.3951,5.163694648,63.91913043,FR
2019-08,1.3,0.6,-0.9,8.3,-0.4096,5.814151898,59.04181818,FR
2019-09,1.1,0.8,1.3,8.2,-0.4482,5.695250195,62.82666667,FR
2019-10,0.9,0.8,-0.2,8.2,-0.4555,5.684053624,59.71304348,FR
2019-11,1.2,0.8,-1.0,8.2,-0.45,5.578800591,63.21190476,FR
2019-12,1.6,1.0,-1.5,8.2,-0.4529,4.879186903,67.21714286,FR
2020-01,1.7,0.9,0.4,8.2,-0.4569,5.190332804,63.64545455,FR
2020-02,1.6,1.2,2.0,7.8,-0.4731,5.454948417,55.657,FR
2020-03,0.8,0.7,-19.7,7.6,-0.4777,7.501091936,32.01136364,FR
2020-04,0.4,0.3,-21.9,7.6,-0.4281,8.097172196,18.3785,FR
2020-05,0.4,0.7,21.5,7.0,-0.4643,8.911644476,29.37894737,FR
2020-06,0.2,0.4,14.2,7.4,-0.4929,9.26469685,40.26681818,FR
2020-07,0.9,1.4,4.5,8.6,-0.5088,10.09343005,43.24217391,FR
2020-08,0.2,0.6,0.1,9.0,-0.5173,9.453820609,44.736,FR
2020-09,0.0,0.4,2.8,8.9,-0.5217,10.31110284,40.90954545,FR
2020-10,0.1,0.3,1.1,8.3,-0.5385,10.43385142,40.18954545,FR
2020-11,0.2,0.4,0.0,8.1,-0.5414,10.90389272,42.69238095,FR
2020-12,0.0,0.2,-1.0,7.9,-0.5607,12.09585493,49.99363636,FR
2021-01,0.8,1.1,3.2,8.0,-0.5621,12.50274219,54.774,FR
2021-02,0.8,0.6,-4.4,8.2,-0.5534,12.24006045,62.2765,FR
2021-03,1.4,1.0,1.3,8.2,-0.5534,9.999894711,65.41,FR
2021-04,1.6,1.1,0.2,8.2,-0.555,9.360415551,64.8065,FR
2021-05,1.8,1.1,-0.9,8.0,-0.5579,8.63196101,68.53421053,FR
2021-06,1.9,1.3,0.5,7.9,-0.5546,8.332263912,73.16409091,FR
2021-07,1.5,0.3,0.7,7.9,-0.5562,7.793554894,75.16590909,FR
2021-08,2.4,1.3,-0.2,7.8,-0.5601,8.029193706,70.74714286,FR
2021-09,2.7,1.7,-1.2,7.7,-0.5576,7.541960974,74.48863636,FR
2021-10,3.2,1.8,2.0,7.5,-0.5604,7.708338748,83.53809524,FR
2021-11,3.4,2.1,-1.8,7.4,-0.5654,7.380383752,81.05,FR
2021-12,3.4,2.1,0.8,7.4,-0.5963,6.90984404,74.17047619,FR
2022-01,3.3,1.7,2.2,7.3,-0.5649,6.493937232,86.5052381,FR
2022-02,4.2,2.6,-1.2,7.3,-0.5531,6.383231278,97.129,FR
2022-03,5.1,2.6,-0.4,7.4,-0.5444,6.254839847,117.2452174,FR
2022-04,5.4,3.2,-0.5,7.5,-0.5373,6.085288254,104.5752632,FR
2022-05,5.8,3.4,1.0,7.5,-0.5457,5.81344781,113.337619,FR
2022-06,6.5,3.3,1.1,7.5,-0.5247,5.797904091,122.7109524,FR
2022-07,6.8,4.0,-1.7,7.4,-0.3064,5.701662225,111.9257143,FR
2022-08,6.6,4.1,2.9,7.2,0.0224,6.136304709,100.4463636,FR
2022-09,6.2,3.7,-0.6,7.1,0.5739,6.267532326,89.7647619,FR
2022-10,7.1,4.1,-2.0,7.2,0.9152,5.122840015,93.33190476,FR
2022-11,7.1,4.2,2.2,7.1,1.4231,4.811610164,91.41545455,FR
2022-12,6.7,4.2,0.3,7.2,1.732,4.088030573,80.924,FR
2023-01,7.0,4.2,-1.8,7.1,1.9812,3.503545075,82.50142857,FR
2023-02,7.2,4.5,,,2.3688,,,FR
